,DATETIME,HB_HOUSTON (DALMP),GR_ERCOT (WIND_RTI),GR_PANHANDLE (WIND_RTI),GR_COASTAL (WIND_RTI),GR_SOUTH (WIND_RTI),GR_NORTH (WIND_RTI),GR_WEST (WIND_RTI),WZ_ERCOT (RTLOAD),WZ_Coast (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),TX - El Paso/Intl (TEMP_F),TX - Houston/Intercontinental (TEMP_F),ERCOT (GEN_RESOURCE),Henry (GASPRICE),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
3573,2021-02-25 21:00:00,26.58,8303.21,504.21,3354.3,1941.18,441.74,2061.78,41171.46,9825.17,1540.62,3670.68,911.95,13826.86,6593.07,3329.12,1473.98,62.1,69.1,46515.9,2.755,21,02/25/2021,,FEBRUARY,2021
3574,2021-02-25 22:00:00,22.23,8582.85,727.07,3243.67,1876.08,280.53,2455.5,39687.33,9511.22,1468.79,3672.36,876.58,13257.29,6284.39,3204.39,1412.31,60.1,69.1,45872.4,2.755,22,02/25/2021,,FEBRUARY,2021
3575,2021-02-25 23:00:00,19.96,9537.9,831.32,3267.16,1949.56,402.03,3087.83,37584.68,9040.65,1366.74,3692.62,826.99,12441.65,5889.31,3030.49,1296.24,50.0,69.1,44153.0,2.755,23,02/25/2021,,FEBRUARY,2021
3576,2021-02-26 00:00:00,18.42,7667.56,673.92,3179.53,1842.3,391.37,1580.44,35569.8,8565.08,1301.29,3654.18,779.66,11664.18,5503.6,2833.99,1267.81,48.0,68.0,43352.0,2.755,24,02/25/2021,,FEBRUARY,2021
3577,2021-02-26 01:00:00,18.61,6450.12,635.46,3003.65,1822.94,348.32,639.75,34162.96,8159.2,1276.49,3611.77,771.76,11200.03,5198.54,2640.56,1304.62,44.1,68.0,43772.0,2.702,1,02/26/2021,,FEBRUARY,2021
3578,2021-02-26 02:00:00,18.17,6310.49,915.69,2828.78,1802.55,383.07,380.4,33232.86,7936.74,1236.0,3569.39,774.31,10876.31,5030.37,2486.7,1323.05,43.0,69.1,42421.2,2.702,2,02/26/2021,,FEBRUARY,2021
3579,2021-02-26 03:00:00,18.11,6061.77,1238.76,2740.69,1613.01,203.96,265.35,32817.78,7841.29,1208.02,3555.81,781.86,10729.74,4969.96,2387.7,1343.41,42.1,70.0,41459.8,2.702,3,02/26/2021,,FEBRUARY,2021
3580,2021-02-26 04:00:00,18.39,5139.12,1479.16,2297.56,1151.51,81.18,129.71,32731.28,7792.35,1213.86,3569.77,788.03,10732.61,4979.31,2284.99,1370.36,35.1,70.0,41446.5,2.702,4,02/26/2021,,FEBRUARY,2021
3581,2021-02-26 05:00:00,19.23,4042.72,1548.13,1823.89,534.81,52.4,83.49,33286.59,7893.64,1292.29,3577.36,799.24,10968.9,5130.78,2226.37,1398.03,36.0,70.0,40554.7,2.702,5,02/26/2021,,FEBRUARY,2021
3582,2021-02-26 06:00:00,20.19,3156.13,1430.72,1263.5,352.92,37.31,71.68,34967.09,8294.62,1381.78,3619.42,838.47,11649.08,5463.39,2275.94,1444.39,36.0,70.0,41282.2,2.702,6,02/26/2021,,FEBRUARY,2021
3583,2021-02-26 07:00:00,31.88,3070.65,1574.72,1026.01,317.9,34.75,117.27,37816.52,8857.0,1543.68,3661.79,907.75,12756.98,6068.05,2468.66,1552.61,37.0,69.1,42263.0,2.702,7,02/26/2021,,FEBRUARY,2021
3584,2021-02-26 08:00:00,31.91,4076.46,2397.5,1236.74,204.85,15.87,221.5,39380.65,9116.92,1595.75,3656.2,950.54,13404.65,6460.54,2581.53,1614.51,42.1,62.1,42902.3,2.702,8,02/26/2021,,FEBRUARY,2021
3585,2021-02-26 09:00:00,26.71,4613.56,2560.96,1675.24,179.35,1.04,196.97,39852.13,9346.41,1614.23,3608.73,956.48,13457.02,6626.77,2661.18,1581.32,44.1,63.0,44762.7,2.702,9,02/26/2021,,FEBRUARY,2021
3586,2021-02-26 10:00:00,25.89,5729.08,2847.23,2424.81,204.33,0.01,252.7,40211.01,9566.77,1634.76,3535.21,960.79,13435.09,6734.68,2791.93,1551.78,48.0,66.0,47763.4,2.702,10,02/26/2021,,FEBRUARY,2021
3587,2021-02-26 11:00:00,21.3,6529.93,3290.39,2542.45,190.92,0.45,505.72,40219.15,9787.26,1639.67,3437.51,976.68,13222.78,6751.88,2903.88,1499.49,55.0,70.0,47708.9,2.702,11,02/26/2021,,FEBRUARY,2021
3588,2021-02-26 12:00:00,19.09,6765.23,3239.55,2503.29,68.71,2.58,951.1,40136.42,10113.69,1609.95,3350.16,988.43,12921.39,6687.57,3034.93,1430.31,63.0,75.9,49134.4,2.702,12,02/26/2021,,FEBRUARY,2021
3589,2021-02-26 13:00:00,18.49,6566.76,2932.69,2321.5,46.86,8.49,1257.22,39696.16,10404.71,1591.01,3267.88,936.83,12469.41,6487.54,3182.94,1355.85,64.0,78.1,50063.6,2.702,13,02/26/2021,,FEBRUARY,2021
3590,2021-02-26 14:00:00,18.25,6599.96,2386.7,2243.2,56.84,23.75,1889.47,39225.77,10590.21,1565.51,3220.47,911.0,12029.12,6293.14,3320.4,1295.92,66.0,79.0,50548.7,2.702,14,02/26/2021,,FEBRUARY,2021
3591,2021-02-26 15:00:00,17.74,7382.08,1964.22,2555.26,46.98,68.75,2746.87,38929.33,10702.17,1528.44,3230.62,909.22,11732.0,6134.08,3416.22,1276.58,66.9,75.9,50041.3,2.702,15,02/26/2021,,FEBRUARY,2021
3592,2021-02-26 16:00:00,18.07,7522.54,1654.26,2618.43,47.96,92.75,3109.14,38647.19,10719.15,1519.04,3278.52,872.89,11581.3,6002.36,3436.07,1237.86,68.0,78.1,49410.2,2.702,16,02/26/2021,,FEBRUARY,2021
3593,2021-02-26 17:00:00,19.5,6524.47,1173.65,2619.18,91.73,64.85,2575.06,38395.8,10560.72,1529.62,3337.3,867.97,11557.37,6007.41,3382.15,1153.24,69.1,75.9,47932.5,2.702,17,02/26/2021,,FEBRUARY,2021
3594,2021-02-26 18:00:00,23.0,5910.77,637.54,2743.5,373.14,52.54,2104.05,38378.38,10378.06,1525.22,3383.73,805.92,11693.8,6087.48,3284.46,1219.71,66.0,75.0,45142.6,2.702,18,02/26/2021,,FEBRUARY,2021
3595,2021-02-26 19:00:00,43.29,5801.85,398.05,2652.88,506.39,48.95,2195.58,39002.86,10362.35,1558.6,3435.15,830.05,12021.81,6264.67,3244.71,1285.51,61.0,72.0,43422.8,2.702,19,02/26/2021,,FEBRUARY,2021
3596,2021-02-26 20:00:00,23.09,7275.25,653.02,2537.05,573.42,213.75,3298.01,39085.24,10223.56,1578.59,3439.0,830.09,12097.01,6301.08,3258.2,1357.71,52.0,71.1,43745.4,2.702,20,02/26/2021,,FEBRUARY,2021
3597,2021-02-26 21:00:00,21.15,8833.59,1054.51,2398.68,979.74,363.21,4037.45,38365.2,9967.94,1517.65,3440.23,807.76,11973.44,6156.29,3151.93,1349.96,53.1,70.0,44481.9,2.702,21,02/26/2021,,FEBRUARY,2021
3598,2021-02-26 22:00:00,20.77,10400.07,1761.19,2645.58,1159.82,516.08,4317.4,37516.98,9693.61,1511.86,3498.02,796.87,11643.58,5961.16,3097.59,1314.28,50.0,70.0,45236.7,2.702,22,02/26/2021,,FEBRUARY,2021
3599,2021-02-26 23:00:00,18.8,11960.05,2360.71,2754.67,1161.54,686.82,4996.31,36259.81,9330.82,1460.35,3552.27,790.76,11211.36,5691.12,2985.77,1237.37,48.9,69.1,43246.7,2.702,23,02/26/2021,,FEBRUARY,2021
3600,2021-02-27 00:00:00,17.19,13281.01,2868.24,2379.48,1471.99,669.64,5891.66,34611.48,8903.27,1381.51,3517.76,789.99,10622.43,5356.15,2825.16,1215.23,45.0,68.0,45284.8,2.702,24,02/26/2021,,FEBRUARY,2021
3601,2021-02-27 01:00:00,19.96,13570.4,3095.33,1895.5,1672.26,648.1,6259.21,33188.56,8502.91,1325.26,3553.47,781.74,10205.45,5041.95,2658.17,1119.61,45.0,68.0,44888.3,2.702,1,02/27/2021,,FEBRUARY,2021
3602,2021-02-27 02:00:00,18.53,13425.16,2597.59,1819.02,1610.1,721.71,6676.74,32134.69,8240.55,1289.4,3588.72,735.4,9857.75,4834.23,2531.28,1057.36,45.0,68.0,44782.1,2.702,2,02/27/2021,,FEBRUARY,2021
3603,2021-02-27 03:00:00,18.3,13044.4,1993.46,1979.45,1609.27,800.61,6661.61,31442.19,8059.72,1267.84,3606.67,728.03,9638.56,4697.32,2438.93,1005.12,39.0,68.0,44191.5,2.702,3,02/27/2021,,FEBRUARY,2021
3604,2021-02-27 04:00:00,18.78,12563.91,2054.3,1983.88,1514.85,779.23,6231.65,31092.79,7931.46,1248.99,3538.72,738.55,9577.45,4636.05,2366.27,1055.31,37.9,69.1,43235.0,2.702,4,02/27/2021,,FEBRUARY,2021
3605,2021-02-27 05:00:00,19.85,11679.84,2007.61,1947.2,1431.66,661.7,5631.67,31103.49,7936.4,1221.24,3472.51,736.46,9647.66,4634.72,2345.21,1109.3,41.0,70.0,42704.2,2.702,5,02/27/2021,,FEBRUARY,2021
3606,2021-02-27 06:00:00,17.73,10883.99,2339.01,2026.11,1690.62,606.49,4221.76,31713.66,8034.99,1273.05,3460.16,775.57,9887.34,4761.08,2397.17,1124.3,42.1,70.0,44357.8,2.702,6,02/27/2021,,FEBRUARY,2021
3607,2021-02-27 07:00:00,18.02,10608.25,2688.59,2105.72,1690.23,518.15,3605.56,32861.56,8245.48,1351.77,3470.17,822.48,10353.39,4979.35,2470.04,1168.89,39.9,68.0,45476.6,2.702,7,02/27/2021,,FEBRUARY,2021
3608,2021-02-27 08:00:00,18.75,11084.95,2909.01,2544.34,1492.23,423.29,3716.08,33903.3,8402.06,1389.34,3474.61,858.31,10782.1,5231.76,2544.78,1220.33,48.0,68.0,45025.0,2.702,8,02/27/2021,,FEBRUARY,2021
3609,2021-02-27 09:00:00,19.82,11783.91,3113.67,2853.59,1503.74,414.01,3898.9,35284.79,8748.67,1436.41,3457.83,894.04,11293.54,5475.49,2712.03,1266.77,55.0,69.1,45774.3,2.702,9,02/27/2021,,FEBRUARY,2021
3610,2021-02-27 10:00:00,23.44,11092.58,2555.95,2853.51,1689.29,389.0,3604.83,36521.71,9166.44,1479.36,3446.9,896.04,11687.74,5700.3,2900.56,1244.37,63.0,70.0,47051.9,2.702,10,02/27/2021,,FEBRUARY,2021
3611,2021-02-27 11:00:00,21.89,11562.37,2817.51,3001.26,1782.12,415.35,3546.13,37359.49,9549.17,1480.55,3447.28,893.68,11916.88,5784.69,3040.99,1246.24,66.0,71.1,48145.7,2.702,11,02/27/2021,,FEBRUARY,2021
3612,2021-02-27 12:00:00,19.44,13500.41,3205.12,2939.92,1846.84,516.58,4991.95,38016.13,9905.32,1491.62,3441.85,879.46,12064.88,5846.64,3131.28,1255.08,69.1,75.9,48968.7,2.702,12,02/27/2021,,FEBRUARY,2021
3613,2021-02-27 13:00:00,18.0,15003.34,3255.27,3141.34,1520.6,680.89,6405.24,38226.43,10186.39,1471.01,3423.73,873.58,12031.09,5815.82,3153.4,1271.4,68.0,78.1,50029.2,2.702,13,02/27/2021,,FEBRUARY,2021
3614,2021-02-27 14:00:00,17.65,15386.74,3238.23,3001.3,1406.15,1017.83,6723.23,38050.54,10355.24,1467.58,3369.79,910.75,11771.72,5740.05,3169.23,1266.18,69.1,77.0,51491.1,2.702,14,02/27/2021,,FEBRUARY,2021
3615,2021-02-27 15:00:00,16.69,15568.36,3219.57,3085.59,1239.41,1218.62,6805.17,37644.46,10348.11,1463.01,3290.83,867.32,11429.82,5704.7,3206.09,1334.58,70.0,77.0,53294.3,2.702,15,02/27/2021,,FEBRUARY,2021
3616,2021-02-27 16:00:00,17.05,15675.29,3065.98,3108.22,1206.33,1227.95,7066.81,37227.84,10228.41,1463.53,3195.68,853.36,11151.47,5715.88,3268.04,1351.46,71.1,75.9,52454.4,2.702,16,02/27/2021,,FEBRUARY,2021
3617,2021-02-27 17:00:00,18.22,16109.7,3140.46,3101.89,1329.08,1138.42,7399.85,37102.84,10112.03,1447.43,3189.23,859.92,11081.96,5772.26,3261.8,1378.2,70.0,73.9,51383.1,2.702,17,02/27/2021,,FEBRUARY,2021
3618,2021-02-27 18:00:00,21.85,16556.47,3121.63,3079.84,1288.75,1132.66,7933.59,37289.11,10077.04,1463.54,3265.63,851.81,11165.76,5880.93,3231.43,1352.98,68.0,72.0,49716.2,2.702,18,02/27/2021,,FEBRUARY,2021
3619,2021-02-27 19:00:00,43.57,16921.2,3146.2,3177.69,1589.35,1023.58,7984.38,37929.65,10279.7,1505.87,3377.36,835.32,11311.0,6087.79,3221.29,1311.32,66.0,71.1,49501.4,2.702,19,02/27/2021,,FEBRUARY,2021
3620,2021-02-27 20:00:00,21.58,18571.83,3019.56,2881.73,1986.92,1015.79,9667.83,38236.32,10287.36,1496.57,3444.93,829.31,11393.58,6191.08,3259.61,1333.88,64.0,72.0,50985.1,2.702,20,02/27/2021,,FEBRUARY,2021
3621,2021-02-27 21:00:00,20.86,18812.63,2759.28,2701.18,2061.83,1067.54,10222.8,37570.68,10163.62,1482.62,3457.72,771.7,11148.09,6016.04,3177.73,1353.16,63.0,72.0,51344.0,2.702,21,02/27/2021,,FEBRUARY,2021
3622,2021-02-27 22:00:00,18.51,17890.76,2474.78,2745.19,2064.41,1063.41,9542.97,36589.58,9961.26,1425.99,3448.24,727.07,10762.42,5821.08,3107.14,1336.39,61.0,72.0,52198.3,2.702,22,02/27/2021,,FEBRUARY,2021
3623,2021-02-27 23:00:00,16.62,16791.52,2122.54,2596.23,2076.54,1029.5,8966.71,35328.74,9652.25,1372.06,3460.61,689.22,10259.74,5617.65,3010.32,1266.89,60.1,72.0,52287.1,2.702,23,02/27/2021,,FEBRUARY,2021
3624,2021-02-28 00:00:00,15.23,16242.21,2227.69,2258.95,2088.41,948.47,8718.69,33763.66,9252.86,1279.25,3459.99,668.78,9712.55,5342.87,2863.54,1183.82,61.0,71.1,51252.3,2.702,24,02/27/2021,,FEBRUARY,2021
3625,2021-02-28 01:00:00,11.25,15691.97,2409.34,2136.33,2105.22,934.77,8106.31,32313.7,8870.26,1231.62,3388.26,651.64,9232.85,5053.12,2704.58,1181.37,61.0,71.1,50889.9,2.702,1,02/28/2021,,FEBRUARY,2021
3626,2021-02-28 02:00:00,9.65,14752.71,2477.69,2032.84,1971.48,903.71,7366.99,31069.61,8573.85,1181.48,3341.51,638.42,8817.05,4771.51,2561.68,1184.11,60.1,71.1,50649.8,2.702,2,02/28/2021,,FEBRUARY,2021
3627,2021-02-28 03:00:00,9.76,13864.64,2324.42,1855.59,1887.81,825.13,6971.69,30208.62,8338.68,1155.39,3324.79,622.04,8495.93,4593.67,2479.33,1198.76,57.9,72.0,49425.3,2.702,3,02/28/2021,,FEBRUARY,2021
3628,2021-02-28 04:00:00,11.87,13216.02,2234.94,1806.61,1879.09,839.33,6456.05,29621.2,8194.07,1139.37,3348.37,614.84,8267.29,4481.35,2411.99,1163.93,57.0,71.1,47608.2,2.702,4,02/28/2021,,FEBRUARY,2021
3629,2021-02-28 05:00:00,15.5,12652.77,2303.34,1939.45,2005.97,765.55,5638.46,29334.52,8120.15,1100.76,3377.68,610.54,8184.94,4434.01,2385.37,1121.09,55.0,71.1,45357.0,2.702,5,02/28/2021,,FEBRUARY,2021
3630,2021-02-28 06:00:00,13.98,11643.69,2258.87,1618.55,1808.39,676.5,5281.38,29448.36,8131.31,1079.27,3348.71,616.69,8260.13,4484.92,2349.77,1177.57,53.1,71.1,46225.1,2.702,6,02/28/2021,,FEBRUARY,2021
3631,2021-02-28 07:00:00,16.36,11899.81,2444.2,1557.29,1685.39,506.74,5706.19,30171.93,8239.82,1148.66,3328.53,649.17,8532.27,4626.17,2383.02,1264.29,50.0,71.1,46388.5,2.702,7,02/28/2021,,FEBRUARY,2021
3632,2021-02-28 08:00:00,17.36,12513.34,2784.55,1949.55,1612.43,464.87,5701.94,30868.05,8306.82,1175.92,3321.32,690.77,8829.46,4792.26,2430.96,1320.53,48.9,71.1,47089.5,2.702,8,02/28/2021,,FEBRUARY,2021
3633,2021-02-28 09:00:00,17.42,14089.95,3161.01,2314.44,1307.6,498.21,6808.69,32446.64,8645.22,1279.45,3310.31,746.41,9401.09,5072.99,2605.11,1386.08,55.0,72.0,49327.4,2.702,9,02/28/2021,,FEBRUARY,2021
3634,2021-02-28 10:00:00,17.45,15580.59,3222.69,2448.12,1222.58,768.74,7918.46,34277.65,9102.88,1336.42,3320.99,810.31,10093.65,5420.92,2776.39,1416.1,59.0,73.9,50769.2,2.702,10,02/28/2021,,FEBRUARY,2021
3635,2021-02-28 11:00:00,16.94,16036.43,3240.89,2799.94,1139.36,714.46,8141.78,35752.78,9540.3,1393.08,3364.58,830.64,10616.78,5670.46,2961.42,1375.53,61.0,75.0,50770.6,2.702,11,02/28/2021,,FEBRUARY,2021
3636,2021-02-28 12:00:00,17.17,16185.49,3187.68,2941.44,1110.06,823.38,8122.93,36808.56,9874.6,1425.82,3355.61,807.38,10984.9,5858.61,3080.85,1420.81,64.0,75.9,51007.2,2.702,12,02/28/2021,,FEBRUARY,2021
3637,2021-02-28 13:00:00,17.06,15609.4,3225.11,2905.64,771.16,853.93,7853.56,37458.82,10154.45,1456.73,3287.32,830.73,11135.31,5956.43,3196.87,1441.0,64.9,79.0,50847.1,2.702,13,02/28/2021,,FEBRUARY,2021
3638,2021-02-28 14:00:00,17.63,14308.3,2978.83,2949.78,571.41,800.96,7007.32,37919.11,10446.42,1489.79,3272.2,859.27,11132.73,5983.31,3368.49,1366.91,66.9,79.0,49902.4,2.702,14,02/28/2021,,FEBRUARY,2021
3639,2021-02-28 15:00:00,16.83,12929.78,2580.23,2892.51,346.03,776.15,6334.86,38090.61,10709.72,1491.91,3248.67,842.03,10959.79,6001.57,3473.19,1363.73,68.0,80.1,48573.6,2.702,15,02/28/2021,,FEBRUARY,2021
3640,2021-02-28 16:00:00,16.58,12628.71,2360.26,2913.42,352.29,781.46,6221.28,38150.43,10860.88,1510.01,3262.13,854.57,10779.71,5985.5,3571.33,1326.3,66.9,82.0,48773.6,2.702,16,02/28/2021,,FEBRUARY,2021
3641,2021-02-28 17:00:00,16.7,13025.04,2366.23,2806.13,430.19,720.11,6702.38,38339.06,10889.08,1516.96,3292.46,854.1,10842.55,6026.06,3593.94,1323.91,66.9,80.1,49574.0,2.702,17,02/28/2021,,FEBRUARY,2021
3642,2021-02-28 18:00:00,18.98,14140.37,2512.97,2836.8,614.51,879.41,7296.68,38652.17,10811.99,1546.81,3324.83,818.52,11117.08,6153.71,3528.48,1350.76,64.0,78.1,48765.3,2.702,18,02/28/2021,,FEBRUARY,2021
3643,2021-02-28 19:00:00,27.25,16061.16,2449.03,2917.78,885.78,1005.25,8803.32,39633.07,10958.87,1567.47,3441.55,817.42,11625.52,6404.38,3492.24,1325.62,60.1,75.9,48381.9,2.702,19,02/28/2021,,FEBRUARY,2021
3644,2021-02-28 20:00:00,20.27,19613.42,3062.18,2745.93,1354.77,1148.09,11302.45,40274.83,10965.0,1579.94,3486.04,883.85,11849.51,6537.0,3521.11,1452.38,55.0,75.0,50556.8,2.702,20,02/28/2021,,FEBRUARY,2021
3645,2021-02-28 21:00:00,18.08,20703.36,3134.17,2433.89,1572.51,1310.48,12252.31,39689.56,10738.77,1551.03,3518.3,852.43,11783.77,6339.43,3407.17,1498.66,51.1,73.9,51024.2,2.702,21,02/28/2021,,FEBRUARY,2021
3646,2021-02-28 22:00:00,15.9,19785.5,3090.0,2335.7,1693.1,1138.51,11528.19,38435.95,10435.07,1463.2,3509.91,820.29,11427.35,6026.04,3291.85,1462.24,48.9,73.9,52524.2,2.702,22,02/28/2021,,FEBRUARY,2021
3647,2021-02-28 23:00:00,15.03,18012.49,2808.83,2040.87,1848.0,1162.5,10152.29,36468.02,9895.59,1345.36,3543.39,778.51,10764.74,5632.52,3142.63,1365.3,48.0,73.0,53183.9,2.702,23,02/28/2021,,FEBRUARY,2021
3648,2021-03-01 00:00:00,14.24,16339.99,1965.56,1906.76,1584.82,1072.05,9810.8,34312.2,9297.78,1247.57,3560.85,719.9,10125.69,5141.34,2947.66,1271.41,46.0,73.0,51258.0,2.702,24,02/28/2021,,FEBRUARY,2021
3649,2021-03-01 01:00:00,1.16,15197.08,1552.52,1754.63,1257.9,1038.36,9593.67,32682.53,8808.91,1184.09,3605.01,698.83,9671.2,4754.68,2712.04,1247.77,44.1,72.0,49504.6,2.654,1,03/01/2021,,MARCH,2021
3650,2021-03-01 02:00:00,1.0,14871.33,1411.67,1410.89,1294.88,1002.5,9751.39,31720.14,8468.71,1138.66,3602.16,691.37,9486.93,4508.02,2566.86,1257.44,42.1,72.0,48142.9,2.654,2,03/01/2021,,MARCH,2021
3651,2021-03-01 03:00:00,1.25,14445.1,1406.33,862.26,1051.22,1149.24,9976.05,31292.25,8267.75,1124.49,3578.45,696.26,9491.57,4407.12,2445.81,1280.8,42.1,72.0,47452.3,2.654,3,03/01/2021,,MARCH,2021
3652,2021-03-01 04:00:00,3.0,14135.65,1389.77,642.84,932.28,1039.39,10131.37,31273.37,8192.96,1136.33,3579.4,700.82,9611.48,4377.42,2377.79,1297.18,37.0,72.0,46343.9,2.654,4,03/01/2021,,MARCH,2021
3653,2021-03-01 05:00:00,3.75,14170.89,1426.65,427.63,876.47,1038.85,10401.29,32099.56,8300.01,1152.38,3593.46,745.71,10082.36,4532.63,2393.17,1299.84,39.9,72.0,45058.7,2.654,5,03/01/2021,,MARCH,2021
3654,2021-03-01 06:00:00,8.22,13595.0,1241.29,274.77,676.7,1175.33,10226.91,34068.62,8624.74,1265.05,3604.64,820.46,11019.7,4911.45,2505.98,1316.61,39.9,71.1,44458.7,2.654,6,03/01/2021,,MARCH,2021
3655,2021-03-01 07:00:00,21.97,12338.28,1158.95,460.5,482.93,1105.49,9130.41,37335.77,9182.75,1454.04,3670.64,914.81,12403.39,5602.71,2697.91,1409.52,39.9,72.0,45518.4,2.654,7,03/01/2021,,MARCH,2021
3656,2021-03-01 08:00:00,26.59,11664.39,878.98,792.96,693.99,1189.29,8109.17,39367.47,9417.58,1572.81,3649.4,942.24,13457.37,6099.94,2771.2,1456.94,43.0,62.1,45402.8,2.654,8,03/01/2021,,MARCH,2021
3657,2021-03-01 09:00:00,26.37,10910.46,656.02,1303.55,1087.18,1159.04,6704.67,40228.55,9564.49,1617.52,3652.15,962.72,13832.38,6385.79,2829.22,1384.28,46.0,59.0,45877.1,2.654,9,03/01/2021,,MARCH,2021
3658,2021-03-01 10:00:00,26.52,10040.42,557.93,1548.35,1139.71,1033.51,5760.92,40843.99,9709.49,1677.28,3727.21,959.16,13929.27,6583.48,2908.86,1349.25,48.0,60.1,47075.3,2.654,10,03/01/2021,,MARCH,2021
3659,2021-03-01 11:00:00,25.91,9265.92,500.58,1978.2,1576.0,801.12,4410.02,41032.46,9808.03,1706.35,3776.34,949.3,13745.46,6768.77,2979.98,1298.23,51.1,61.0,47698.0,2.654,11,03/01/2021,,MARCH,2021
3660,2021-03-01 12:00:00,25.6,10166.66,770.28,2054.47,2012.16,641.87,4687.88,40721.35,9896.89,1727.79,3756.58,912.45,13198.81,6876.53,3052.13,1300.18,51.1,60.1,49088.2,2.654,12,03/01/2021,,MARCH,2021
3661,2021-03-01 13:00:00,26.52,11073.15,1033.94,2620.16,2037.57,548.29,4833.19,40194.61,9902.08,1739.4,3704.38,882.63,12790.93,6805.67,3090.42,1279.09,53.1,60.1,49361.6,2.654,13,03/01/2021,,MARCH,2021
3662,2021-03-01 14:00:00,19.21,11442.52,742.62,2640.95,2084.91,562.73,5411.31,39622.2,9888.74,1735.22,3643.35,842.55,12457.37,6706.29,3040.44,1308.24,54.0,59.0,53196.7,2.654,14,03/01/2021,,MARCH,2021
3663,2021-03-01 15:00:00,18.66,11774.82,340.99,2577.72,2051.4,569.47,6235.24,38880.32,9802.09,1702.72,3523.37,790.98,12123.21,6654.89,2987.0,1296.06,54.0,59.0,52768.5,2.654,15,03/01/2021,,MARCH,2021
3664,2021-03-01 16:00:00,18.92,12341.78,258.25,2627.29,2039.43,559.38,6857.43,38543.36,9755.23,1651.33,3676.91,835.36,11821.05,6720.34,2926.47,1156.67,54.0,57.9,52177.8,2.654,16,03/01/2021,,MARCH,2021
3665,2021-03-01 17:00:00,19.82,12397.99,172.0,2561.33,2029.52,555.68,7079.46,38923.2,9811.69,1712.35,3794.23,804.01,11842.36,6877.27,2864.23,1217.06,53.1,57.9,51558.2,2.654,17,03/01/2021,,MARCH,2021
3666,2021-03-01 18:00:00,24.9,12064.97,74.64,2572.5,2073.37,485.44,6859.02,39875.44,10000.14,1775.35,3799.65,794.71,12209.2,7145.05,2922.22,1229.12,51.1,57.0,51377.5,2.654,18,03/01/2021,,MARCH,2021
3667,2021-03-01 19:00:00,42.11,10385.32,64.15,2667.16,2026.58,428.59,5198.84,41296.6,10189.78,1860.59,3870.85,832.96,12779.79,7449.65,3059.44,1253.54,48.9,54.0,50095.8,2.654,19,03/01/2021,,MARCH,2021
3668,2021-03-01 20:00:00,35.45,8788.82,101.88,2790.94,2043.49,519.23,3333.28,41834.16,10131.17,1873.32,3931.9,864.59,13051.62,7513.9,3142.04,1325.63,46.9,53.1,49241.4,2.654,20,03/01/2021,,MARCH,2021
3669,2021-03-01 21:00:00,31.92,7799.28,114.99,2884.6,2048.2,588.04,2163.45,41305.28,9934.51,1838.18,3932.01,878.33,12917.34,7332.56,3113.33,1359.02,45.0,53.1,47500.9,2.654,21,03/01/2021,,MARCH,2021
3670,2021-03-01 22:00:00,26.08,7505.79,285.0,2898.57,2118.58,645.15,1558.49,40012.48,9600.43,1708.32,3913.57,858.72,12554.57,7018.55,3022.18,1336.13,43.0,53.1,46651.7,2.654,22,03/01/2021,,MARCH,2021
3671,2021-03-01 23:00:00,20.22,7150.65,622.47,2841.82,1970.53,627.54,1088.29,38031.21,9127.16,1627.73,3854.45,825.14,11865.67,6534.67,2884.67,1311.72,41.0,53.1,44967.9,2.654,23,03/01/2021,,MARCH,2021
3672,2021-03-02 00:00:00,18.68,7753.15,1564.15,2764.43,1993.21,585.99,845.37,36092.49,8670.03,1548.17,3767.3,796.57,11228.26,6075.09,2718.52,1288.54,39.9,52.0,44401.0,2.654,24,03/01/2021,,MARCH,2021
3673,2021-03-02 01:00:00,17.02,8032.43,2402.52,2660.92,1929.04,458.25,581.7,34759.17,8336.3,1519.18,3727.9,810.94,10726.54,5738.35,2607.38,1292.57,39.0,51.1,44152.0,2.701,1,03/02/2021,,MARCH,2021
3674,2021-03-02 02:00:00,16.51,8246.37,2535.74,2629.5,1852.71,435.14,793.28,34143.39,8177.72,1494.48,3721.13,812.71,10481.79,5598.32,2550.49,1306.75,37.9,50.0,44829.7,2.701,2,03/02/2021,,MARCH,2021
3675,2021-03-02 03:00:00,16.31,8467.37,2792.27,2550.38,1649.75,391.17,1083.8,33968.63,8128.24,1480.0,3717.57,828.14,10433.33,5577.34,2466.63,1337.37,36.0,48.9,45062.6,2.701,3,03/02/2021,,MARCH,2021
3676,2021-03-02 04:00:00,16.1,8640.07,2886.11,2470.79,1320.01,393.27,1569.89,34344.51,8176.98,1492.66,3709.29,855.71,10629.56,5666.47,2456.71,1357.12,36.0,48.9,45374.5,2.701,4,03/02/2021,,MARCH,2021
3677,2021-03-02 05:00:00,16.36,8926.83,2901.66,2414.96,1347.84,379.99,1882.38,35596.24,8407.93,1548.88,3720.47,892.22,11176.4,5901.2,2528.72,1420.42,34.0,48.9,44972.7,2.701,5,03/02/2021,,MARCH,2021
